1.000000000000000000e+05,5.382306575775146484e+00,1.856082105636596680e+01,1.916082525253295898e+01,1.879891085624694824e+01,1.939367723464965820e+01,1.908207488059997559e+01,1.921551060676574707e+01,1.911134386062622070e+01,1.914954495429992676e+01,1.952917218208312988e+01,1.884670591354370117e+01,1.889401102066040039e+01,1.873805356025695801e+01,1.892201519012451172e+01,1.844256544113159180e+01,1.850318002700805664e+01,1.862190294265747070e+01,1.858770203590393066e+01,1.864916086196899414e+01,1.880166745185852051e+01
3.593813663804625685e+04,1.946005344390869141e+00,6.782622098922729492e+00,6.675905227661132812e+00,6.658180952072143555e+00,6.723038673400878906e+00,6.649289369583129883e+00,6.667806625366210938e+00,6.750564336776733398e+00,6.762100458145141602e+00,6.852446556091308594e+00,6.823423862457275391e+00,6.848324775695800781e+00,6.930896997451782227e+00,6.789754152297973633e+00,6.676579713821411133e+00,6.662443161010742188e+00,6.680409431457519531e+00,6.716791391372680664e+00,6.697664499282836914e+00,6.633717298507690430e+00
1.291549665014882703e+04,6.945507526397705078e-01,2.393450975418090820e+00,2.404965162277221680e+00,2.406024694442749023e+00,2.382543802261352539e+00,2.399032354354858398e+00,2.405463457107543945e+00,2.390793085098266602e+00,2.383567094802856445e+00,2.393154621124267578e+00,2.388143301010131836e+00,2.421354293823242188e+00,2.433953762054443359e+00,2.435641050338745117e+00,2.415275812149047852e+00,2.412628173828125000e+00,2.504819154739379883e+00,2.423489570617675781e+00,2.391856670379638672e+00,2.387857198715209961e+00
4.641588833612777307e+03,2.528996467590332031e-01,8.963334560394287109e-01,8.765583038330078125e-01,8.596229553222656250e-01,8.522672653198242188e-01,8.750634193420410156e-01,8.477470874786376953e-01,8.606204986572265625e-01,8.488171100616455078e-01,8.590424060821533203e-01,8.529288768768310547e-01,8.476274013519287109e-01,8.584585189819335938e-01,8.616340160369873047e-01,8.560943603515625000e-01,8.447666168212890625e-01,8.572275638580322266e-01,8.657577037811279297e-01,8.522202968597412109e-01,8.563489913940429688e-01
1.668100537200059080e+03,9.556698799133300781e-02,3.053932189941406250e-01,3.352270126342773438e-01,3.095505237579345703e-01,3.147928714752197266e-01,3.145120143890380859e-01,3.055076599121093750e-01,3.119916915893554688e-01,3.181488513946533203e-01,3.185441493988037109e-01,3.043408393859863281e-01,3.054482936859130859e-01,3.027236461639404297e-01,3.092222213745117188e-01,3.045434951782226562e-01,3.079590797424316406e-01,3.287723064422607422e-01,3.084821701049804688e-01,3.084690570831298828e-01,3.096580505371093750e-01
5.994842503189408944e+02,3.231358528137207031e-02,1.121644973754882812e-01,1.129117012023925781e-01,1.164298057556152344e-01,1.128065586090087891e-01,1.107745170593261719e-01,1.178550720214843750e-01,1.257154941558837891e-01,1.176409721374511719e-01,1.111435890197753906e-01,1.166446208953857422e-01,1.133744716644287109e-01,1.140396595001220703e-01,1.154944896697998047e-01,1.114094257354736328e-01,1.155788898468017578e-01,1.184952259063720703e-01,1.354424953460693359e-01,1.102976799011230469e-01,1.214494705200195312e-01
2.154434690031882269e+02,1.311230659484863281e-02,4.684400558471679688e-02,4.405546188354492188e-02,5.013442039489746094e-02,4.430866241455078125e-02,4.302763938903808594e-02,4.863333702087402344e-02,4.723596572875976562e-02,4.864740371704101562e-02,4.236698150634765625e-02,4.275369644165039062e-02,4.577922821044921875e-02,4.732537269592285156e-02,4.973554611206054688e-02,4.261708259582519531e-02,4.644346237182617188e-02,5.668115615844726562e-02,5.123066902160644531e-02,5.477976799011230469e-02,5.993199348449707031e-02
7.742636826811269657e+01,7.882833480834960938e-03,1.592350006103515625e-02,1.942253112792968750e-02,2.207159996032714844e-02,1.568984985351562500e-02,1.741838455200195312e-02,1.575088500976562500e-02,1.673102378845214844e-02,1.782560348510742188e-02,1.493191719055175781e-02,1.601409912109375000e-02,1.538872718811035156e-02,1.516079902648925781e-02,1.767587661743164062e-02,1.446247100830078125e-02,2.268981933593750000e-02,1.700854301452636719e-02,2.040386199951171875e-02,1.892399787902832031e-02,1.536965370178222656e-02
2.782559402207124322e+01,2.756595611572265625e-03,6.169795989990234375e-03,6.194829940795898438e-03,5.978584289550781250e-03,6.043195724487304688e-03,5.941867828369140625e-03,5.968570709228515625e-03,5.789279937744140625e-03,5.996465682983398438e-03,5.921125411987304688e-03,8.636713027954101562e-03,6.899833679199218750e-03,6.829500198364257812e-03,6.357431411743164062e-03,6.340980529785156250e-03,6.352663040161132812e-03,6.263971328735351562e-03,7.052898406982421875e-03,6.068944931030273438e-03,6.180286407470703125e-03
1.000000000000000000e+01,1.673460006713867188e-03,3.141641616821289062e-03,3.043889999389648438e-03,2.918004989624023438e-03,3.099918365478515625e-03,3.128290176391601562e-03,3.282546997070312500e-03,2.900838851928710938e-03,3.013372421264648438e-03,2.974748611450195312e-03,3.252983093261718750e-03,3.090143203735351562e-03,4.272937774658203125e-03,4.364252090454101562e-03,3.470659255981445312e-03,4.621028900146484375e-03,3.849983215332031250e-03,3.237247467041015625e-03,3.195047378540039062e-03,2.834796905517578125e-03
